Cod_Loc,IdProvincia,IdDepartamento,CategorÃ­a,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,TelÃ©fono,Mail,Web,InformaciÃ³n adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,aÃ±o_act
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Abarcar Ediciones,Pedro Goyena 1231,4? A,1406.0,11.0,62213312,,,,-34.6269285,-58.4447992,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Abran Cancha, Ediciones",Gorriti 3909,,1172.0,11.0,4864267,,www.abrancancha.com,,-34.595445,-58.419922,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"ABRE, El Gato y La Caja",Teodoro Garcia 2474,,,11.0,1554753011,flor@abrecultura.com,https://www.abrecultura.com/,,-34.5706271,-58.4462542,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Acercandonos Editorial / Avellaneda Edita / Editorial Bases / La PÃ¡gina del Centro /,Cochabamba 894,,,11.0,43009506,acercandonos@gmail.com,www.acercandonoscultura.com.ar,,-34.623665,-58.378486,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ad-Hoc,Viamonte 1450?,,,,,,,,-34.600625,-58.387398,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Adriana Hidalgo,Francisco De Vittoria 2324,PB,1425.0,11.0,48037390,,,,-34.58652,-58.396414,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Agape Libros,Jos? Cubas 3469,,1419.0,11.0,45039959,,,,-34.5931713,-58.5076932,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Aique Grupo Editor / Larousse Argentina,Francisco AcuÃ±a de Figueroa 352,,,11.0,48654082,rmunoz@aique.com.ar,www.aique.com.ar,,-34.606917,-58.422982,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ajdut Israel,Moldes 2449,,,11.0,47846719,patricia@adjut.com,www.adjut.com.ar,,-34.560406,-58.462253,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Akadia,Paraguay 2078,,1121.0,11.0,49642230,,www.akadiaeditorial.com.ar,,-34.598619,-58.396997,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Alarco, Ediciones",Av. Diaz Velez 3393,3Âº K,1405.0,11.0,48649141,,,,-34.608141,-58.414609,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Albatros,Jer?nimo Salguero 2745,P.5? - 51 T.L.,1425.0,11.0,48072030,,www.albatros.com.ar,,-34.580031,-58.408075,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Albrematica, Editorial",Tucuman 1440,,1050.0,11.0,43712806,,www.albrematica.com.ar,,-34.601693,-58.387219,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alfagrama,Zapata 160,,1426.0,11.0,4772995,info@alfagrama.com.ar,https://alfagrama.com.ar,,-34.5749215,-58.4391635,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alfaomega Grupo Editor Argentino,Av. CÃ³rdoba 1215,Piso 10,1055.0,,,,,,-34.5990131,-58.3843924,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alianza,Fco.AcuÃ±a De Figueroa 352,,1180.0,11.0,48677027,,,,-34.606017,-58.422082,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alienta Editorial / Booket / Del Bronce / Destino / Diana / EdicionesCeac / Emec? Editores / Esencia / Espasa-Calpe / Gesti?n 2000 / Lunwerg editores / Mart?nez Roca / Minotauro / PAFP / Planeta /Planeta Lector / Seix Barral / Temas de Hoy / Timunmas / Zenith,Independencia 1668,,,11.0,41249100?,info@eplaneta.com.ar,www.editorialplaneta.com.ar,,-34.61814,-58.389887,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alma Lepik,Quito 4231,,,11.0,49811952,,www.almalepik.com,,-34.61703,-58.426335,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Alsina, Libreria Y Editorial",Ayacucho 1852,,1112.0,11.0,43732942,,www.lealsina.com.ar,,-34.5887346,-58.3906144,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Amauta Argentina Srl,Roosevelt 4550,,1431.0,11.0,45453214,,,,-34.56993,-58.481263,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,America Libros,Lavalle 900,10? C,1047.0,11.0,43228100,,,,-34.6025244,-58.3794474,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ami Books,Av. Federico Lacroze 3194,,,11.0,21095163,administracion@amibooks.com.ar,https://amibooks.com.ar/,,-34.5779557,-58.4491323,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Amorrortu,Paraguay 1225,7?,1057.0,11.0,48165812,,,,-34.598119,-58.384456,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Anejo,Lavalle 715,5?,1047.0,11.0,43221199,,,,-34.6022141,-58.3769383,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Antidoto,Chile 1362,,1098.0,11.0,43812718,,,,-34.616682,-58.385338,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Antropofagia,Libertad 1358,Piso:4 Dpto:H,,11.0,46871983,americapuan@hotmail.com,www.eantropofagia.com.ar,,-34.591768,-58.384343,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argenta Sarlep,Corrientes 1250,"Piso 3, F",,11.0,43816100,,www.editorialargenta.com.ar,,-34.603879,-58.384399,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argentores,Pacheco de Melo 1820,,,11.0,43735061,madiani@argentores.org.ar,,,-34.59252,-58.393057,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Argonauta, Editorial",Pe?a 2432,7?,1125.0,11.0,48038914,,,,-34.589601,-58.399074,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ariel / CrÃ­tica / Ediciones PenÃ­nsula / Oniro / PaidÃ³s,Av. Independencia 1668,,,11.0,41429100,csenften@eplaneta.com.ar,www.paidosargentina.com.ar,,-34.6181721,-58.389793,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ariza Julia,Tacuari 628,,1071.0,11.0,43428365,,,,-34.615509,-58.3788298,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arte A Babor,Florida 1065,11 G,1005.0,11.0,41262971,,,,-34.5963223,-58.3761603,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arterapia / Artes de la Patagonia / Chicas x Chicas / EDG / El Gato de Hojalata / Guadal / Guadal Gourmet / La central / La letra del gato / Neuronas en acci?n / X Guadal?,Humboldt 1550,,,11.0,60092548,info@editorialguadal.com.ar,www.editorialguadal.com.ar,,-34.5858637,-58.4368656,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,As. Escuela Cientifica Basilio,Av. Rivadavia 4260,7Âº,1205.0,11.0,49814646,,,,-34.613519,-58.425625,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,As.A.G.A.,Hipolito Yrigoyen 1284,3? 5,1086.0,11.0,43810555,,,,-34.609856,-58.384577,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asoc. Budista - Ibps Argentina,Av. Cramer 1733,,1426.0,11.0,47869969,,,,-34.568628,-58.457924,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asoc. Civil Estudio De Falun Dafa,Mexico 3144,Pb 11,1223.0,11.0,49313378,,,,-34.6189368,-58.410059,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Astrea, Editorial",Lavalle 1208,,1048.0,11.0,43821880,,,,-34.602646,-58.383872,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Atlante,Junin 827,,1113.0,11.0,49616506,,,,-34.599413,-58.397202,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Atuel, Editorial",Julian Alvarez 813,,1414.0,11.0,20649005,,www.editorialatuel.com.ar,,-34.597898,-58.43174,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Aurelia Rivera,Av. Belgrano 1580,Piso 4,,11.0,53531265,,,,-34.62264,-58.497225,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Autoria Consultora,Riglos 108,2? A,1405.0,11.0,156224805,,,,-34.6197897,-58.4371729,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,A-Z Editora SA?,Montenegro 1335,,,11.0,4552505,,www.az.com.ar,,-34.5891652,-58.4662795,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Balletin Dance,Adolfo Alsina 943,4Âº Of.410,1088.0,11.0,4331400,,balletindance.com,,-34.61062121,-58.37986171,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Barry, Editorial",Talcahuano 638,Pb H,1013.0,11.0,4383745,,,,-34.6011397,-58.3855382,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bartolome Gerardo Miguel,Matienzo 1566,15 A,1426.0,11.0,66715890,,,,-34.5669119,-58.4327706,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Beeme,Antezana 212,,,11.0,48544200,,http://www.editorialbeeme.com/,,-34.6044564,-58.4438638,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Betina,Montiel 249,,,,,,www.editorialbetina.com.ar,,-34.642256,-58.526252,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Biblos, Editorial",Pje. Jos? M.Giuffra 318,,1064.0,11.0,43610522,,www.editorialbiblos.com,,-34.617839,-58.370454,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bienes Raices Ediciones,Roosevelt 2445,3? A,1428.0,11.0,47841461,,,,-34.557849,-58.461013,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Biribetto, Editorial",French 2986,5Âº Piso,1425.0,11.0,48251058,,,,-34.587318,-58.405307,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Blatt & Rios,Jean Jaures 55,1 B,1215.0,11.0,20671890,,,,-34.6097162,-58.4102645,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Bonsai, Editorial",Av. Elcano 3316,2Âº B,1426.0,11.0,1533579842,,www.librosenminiatura.com.ar,,-34.5745224,-58.4596544,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bonum,Av. Corrientes 6687,,1427.0,11.0,45541414,,,,-34.587874,-58.452288,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Bonvivant Editions,Av. Las Heras 3766,3Âº B,1425.0,11.0,48033569,,www. bonvivanteditions.com,,-34.581901,-58.412167,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Book4Pocket / Ediciones Urano / Empresa Activa / Indicios / Kepler / Puck / Sombras / Terapias Verdes / Titania / Umbriel / Uranito Editores / Vintage /,Paseo Col?n 221,Piso 6,,11.0,43311920?,fgorostiaga@edicionesurano.com,www.edicionesurano.com.ar,,-34.6102301,-58.3696515,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Botella al Mar,Luis Maria Agote 2280,Piso 7,,11.0,48038246,edicionesbotellaalmar@yahoo.com.ar,,,-34.603523,-58.381593,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Boutique de Ideas / Â¡AchÃ­s! / Fuentes de la historia argentina,Gral. Urquiza 20,,,11.0,20068947,info@lecturacolaborativa.com,https://lecturacolaborativa.com/,,-34.6106574,-58.410151,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Breitfeld Alfredo,Av. Santa Fe 1203,3Âº Piso,1059.0,11.0,52352675,,,,-34.5954698,-58.3844645,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Brihet e Hijos SA,AgustÃ­n Magaldi 1448,,,11.0,43013601,,www.mykiosco.com,,-34.6506556,-58.3922017,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Buena Prensa,Ayacucho 236,Pb A,1025.0,11.0,49533764,,www.buenaprensa.org,,-34.606639,-58.395088,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,C.C.C. Editorial Educando,Av. Figueroa Alcorta 7350,,1428.0,11.0,47889570,,,,-34.5474028,-58.4467186,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,C?spide Libros,Suipacha 764,,,11.0,41265858,susanaf@cuspide.com,www.cuspide.com,,-34.5994919,-58.379775,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cactus,Corrientes 3286,,,11.0,63799833,editorialcactus@yahoo.com.ar,,,-34.587295,-58.463671,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Caja Negra Editora,Av. Hipolito Yrigoyen 4220,,1212.0,11.0,49583016,,,,-34.6149776,-58.426241,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Calibroscopio,Espinosa 1581,,1416.0,11.0,20615337,,,,-34.6036844,-58.3815591,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Camino al CorazÃ³n,Fray J. Santa MarÃ­a de Oro 2760,,,11.0,4778249,publicaciones@caminoalcorazon.com,https://www.caminoalcorazon.com/,,-34.576445,-58.421862,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Capin, Editorial",Paraguay 1535,,1061.0,11.0,48721329,,,,-34.598389,-58.388746,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Carlos Lungarini,Per? 359,11? Of. 1067,1067.0,11.0,43430880,,,,-34.6121073,-58.3748253,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Carpetas De Derecho S.A.,Lavalle 1290,"1?piso Of.""112""",1048.0,11.0,4382406,,,,-34.602041,-58.385048,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Casassa Y Lorenzo Libreros Sa,Av. Alvarez Jonte 4461/65,,1407.0,11.0,45014848,,,,-34.6150444,-58.496807,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Castellano Libros,Nazca 4817,,1419.0,11.0,43736169,,,,-34.5851787,-58.5030692,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Castinver Sa,Av. Corrientes 415,8Âº,1043.0,,,,,,-34.6030506,-58.3727147,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Catapulta,Donado 4694 / 98,,1430.0,11.0,45472780,,www.catapulta.net,,-34.549745,-58.49239,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cathedra Juridica,Lavalle 1280,,1048.0,11.0,43824780,,,,-34.6029268,-58.3848501,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Celtia,Maure 1653,,1426.0,11.0,47710085,,www.gedisa.com,,-34.566275,-58.435615,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cengage Learning Argentina,Santos Dumont 3429,7? C,,11.0,45820601,mariela.costantino@cengage.com,www.cengage.com,,-34.5823145,-58.4474344,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro de Publicaciones Educativas y Material DidÃ¡ctico - NOVEDUC,Av. Corrientes 4345,,1195.0,11.0,52782200,,https://www.noveduc.com,,-34.602546,-58.426311,localizaciÃ³n precisa,CAL,2019
