Cod_Loc,IdProvincia,IdDepartamento,Categoria,Provincia,Localidad,Nombre,Domicilio,CP,Telefono,Mail,Web
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Nueva,Lezica 4358,1202.0,49814885,,www.ciudadnueva.org.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Clacso,Estados Unidos 1168,1101.0,43049145,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Claretiana,Lima 1360,1138.0,43059597  Int. 108,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Close Up,Luis Maria Campos 42,1425.0,47713800,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Club Burton,Estados Unidos 700,1101.0,43005561,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Clyna,Cerrito 1136,1010.0,40125100,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Colegio de Traductores PÃºblicos de la  Ciudad AutÃ³noma de Buenos Aires,Av. Corrientes 1834,1045.0,43737173,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Colihue,Av. Diaz Velez 5125,1405.0,49584442,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Colision Libros,Junin 1616,1113.0,48078611,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Como Gog y Magog Ediciones /,Padilla 673,,1551472584,info@gogymagog.com,www.gogymagog.com/
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Condorhuasi,Medrano 1335,1179.0,48271070,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Confederacion Espiritista Argentina,Sanchez De Bustamante 463,1173.0,48626314,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Conferencia Episcopal Argentina,Suipacha 1032,1008.0,4328859,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Consejo Interuniversitario Nacional,Pacheco De Melo 2084,1126.0,48065569,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Consejo Profesional de Ciencias Economicas,Viamonte 1549,1055.0,60091600,,www.cpcecf.org.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Continente Ediciones,Pavon 2231,1248.0,43083535,,www.edicontinente.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cooperativa Comunidad,Rondeau 1651,1130.0,43047851,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Corpus Libros M?dicos y Cient?ficos,Tucum?n 2180,,43718635,dmestre@corpuslibros.com,www.corpuslibros.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Corregidor,Rodriguez Pe?a 452,1020.0,43744959,,www.corregidor.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Cp 67, Libreria Tecnica",Florida 683,1005.0,43146303,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Creadores Argentinos,Av. San Juan 1146,,43047283,info@creadoresargentinos.com,www.creadoresargentinos.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Crecer  Creando,F. Roosevelt 4550,1031.0,43712738,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cypres,Av. Chiclana 3437,1260.0,49111194,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"D & D, Ediciones",Av. CÃ³rdoba 1522,1055.0,43828505,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,De Dios Editores,Tacuar? 131,,4334235,info@dediosonline.com,www.dediosonline.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,De La Flor,Anchoris 27,1280.0,43045529,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,De Los Cuatro Vientos / G?rgola /,Venezuela 726,1095.0,43314204,info@deloscuatrovientos.com.ar,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"De Mente, Ediciones",Av. Corrientes 1312,1043.0,43711825,,www.demente.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Del Aula Taller, Ediciones",San Blas 5421,1407.0,45663226,,www.aulataller.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Del Dragon, Ediciones",Emilio Mitre 71,1424.0,44321868,,www.deldragonediciones.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Del Futuro, Distribuciones",Av. Paso Colon 221,1063.0,4305633,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Del Hospital Ediciones,Potosi  4240,1199.0,49590200 int. 2997,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Del Jurista, Libreria",Talcahuano 427,1013.0,43717337,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Del Nuevo Extremo,Angel J. Carranza 1852,1414.0,47733228,,www.delnuevoextremo.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Del Sol,Av. Callao 737,1023.0,48116722,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Desde La Gente,Av. Corrientes 1543,1042.0,50778080,,www.rcc.rcc.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Deva,Av. San Juan 777,1147.0,43613045,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Di Lalla Ediciones,Uruguay  705,1015.0,4374182,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Dial Book,ArÃ¡oz de Lamadrid 2842/44,,43027005,osvaldodiaz@dialbook.com.ar,www.dial-book.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Diamond Books / Diamond Books / edita.la / SB / Semiotica / Zona Pedi?trica,Yapeyu 283,1202.0,49811912,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Diaz Horacio Miguel,Av. Cruz 1610,1424.0,49185787,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Diblasa Srl,Nu?ez 2802,1429.0,47024394,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Distal / Pampa Books,Paseo Col?n 1350,,32209400,perla@distalnet.com,www.distalnet.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Distribuidora Alberto Luongo S.A.,Pavon 2540,1428.0,,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Distribuidora Librum,Av. Donado 4694,,32209400,,www.librum.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Docencia S.A.,Aguero 2260,,Â 48058333,info@editorialdocencia.com.ar,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Domb Barbara Y Domb Ezequiel Sh,Galicia 919,1416.0,20102023,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Don Bosco, Ediciones",Don Bosco 4069,1206.0,49817314,info@edebe.com.ar,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Dryl Sa,Viamonte 1181,1053.0,52639027,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Dunken, Editorial",Ayacucho 357,1025.0,49547700,,www.dunken.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Edhasa,Av. CÃ³rdoba 744,1054.0,43933432,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediar,Tucuman 927,1049.0,43226589,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediba,Av. Forest 579,,45549800,mariarosatocci@ediba.com,www.edibalibros.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Akal Suc Argentina,Av. Belgrano 1460,1093.0,57113943,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Al Sur Srl,Guamini 5007,1439.0,65696290,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Ampersand,Cavia 2985,1425.0,48098614,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Argentinidad,Florida 860,1005.0,4894169,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Biebel,J.J. Biedma 1005,1405.0,45823878,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Cooperativas,Tucuman 3227,1189.0,48645520,,www.edcooperativas.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Del Camino,Alsina 2747,1090.0,49572971,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Ediciones del CCC Centro Cultural de la CooperaciÃ³n Floreal Gorini; Instituto Movilizador de Fondos Cooperativos; Desde la Gente,",Av. Corrientes 1543,1042.0,,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Del Dock,Av. CÃ³rdoba 2054,1120.0,43742772,,www.deldock.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones del Naranjo,Lambar? 846,1185.0,52187004,,www.delnaranjo.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones del Signo,AnÃ­bal Troilo 942,,154416685,,www.edicionesdelsigno.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Didot,Arevalo 1830,1414.0,47719821,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones En Danza,Gaspar M.De Jovellanos 1068,1269.0,43015031,,www.edicionesendanza.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Fabro,Viamonte 1550,,53686390,editorial@edicionesfabro.com.ar,edicionesfabro.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones GCC / GCC - Grupo de Canto Coral,Mariano Acha 3969,,45425018,ediciones@gcc.org.ar,www.gcc.org.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Godot,Freire 2551,1428.0,1557177826,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Herramienta,Rivadavia 3772,1204.0,49824146,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Ips,Riobamba 144,1025.0,45224706,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Lariviere,Talcahuano 768,1013.0,43728383,,www.edicioneslariviere.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Lea,Av. Dorrego 330,1414.0,48569056,produccion@edicioneslea.com,www.edicioneslea.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Luxemburg,Tandil 3564,1407.0,43042703,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Rap S.A.,Talcahuano 638,,43740661,consulta@revistasrap.com.ar,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Simurg,Jer?nimo Salguero 33,,48632291,simurg@sion.com,edicionessimurg.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Sm Sa,Av. Callao 410,1022.0,4000400,,www.grupo-sm.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Voces del Sur,Azcuenaga 720,,,,www.vocesdelsur.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ediciones Winogrand,Reconquista 642,1010.0,48115040,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Edicol,Av. De Mayo 979,1084.0,43436216,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Edifel Libros,Tucuman 1538,1050.0,43714424,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editores Del Sur,Neuquen 781,1405.0,1151585358,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Almaluz,Uriburu 484 98,1027.0,49527082,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Asuimagen,Av. Rivadavia 3474,1203.0,48636745,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial AtlÃ¡ntida SA,Azopardo 565,,4346100,,www.atlantidalibros.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Biotecnologica,Av. Acoyte 25,1405.0,49031090,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Cafe De Las Ciudades,Chorroarin 925,1427.0,21162050,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Croquis S.R.L.,Viamonte 947,,1528357574,,www.editorialcroquis.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial De La Palabra De Dios,24 De Noviembre 1212,1224.0,49318388,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Del Arbol,Pje. Carlos Morel 4175,1407.0,46715537,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Dorothea,Dr. Pedro Rivera 3954,1430.0,45434472,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial El Abuelo Pablo,La Pampa 2020,1429.0,4785692,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial El Ateneo?,Patagones 2463,,49438200,editorial@elateneo.com,www.elateneo.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Entropia,Cespedes 3800,1427.0,45531078,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Estudio,Humahuaca 4151,1192.0,48622014,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Ferias Y Congresos,Av. CÃ³rdoba 3580,1188.0,48635952,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Jus Baires,Av. Julio A. Roca 546,1067.0,52966724,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Letranomada,Vicente Lopez 1762,1018.0,,letranomada@letranomada.com,www.letranomada.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Logos,Condarco 1440,1416.0,45848582,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Los Andes,Neuquen 1704 /Concordia 4833,,1550190366,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial OcÃ©ano Argentina SA,Carlos Pellegrini 855,1009.0,40219200,,www.oceano.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Punto De Encuentro,Av. De Mayo 1110,1085.0,43041637,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Quadrata,Av. Corrientes 1471,1042.0,43712332,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Reconquista,Venezuela 1318,1095.0,47921556,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Saban,Pasaje King 350,1199.0,49583270,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Santa Maria,Av. Rivadavia 8517,1407.0,46710110,info@editorialsantamaria.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Tirnan,Av. Rivadavia 3580,1204.0,1567373424,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Universitaria Rioplatense / Las Cuarenta /,Av. Dr. Honorio PueyrredÃ³n 1080,, 4958 1779,lascuarentaeditorial@gmail.com,https://www.facebook.com/lascuarenta.editorial/
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,EdUtecNe,Sarmiento 440,,53715630,edutecne@utn.edu.ar,www.utn.edu.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cazador,R D Escalada De San Martin 908,1416.0,154723080,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Colectivo,Humahuaca 3754,,48615575,contacto.elcolectivo@gmail.com,www.editorialelcolectivo.org
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cuenco De Plata,Av. Rivadavia 1559,1097.0,4384997,,www.elcuencodeplata.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"El Derecho, Universitas",Tucum?n 1436,,43712004,info@elderecho.com.ar,www.libroselderecho.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Escriba,Sunchales 721,,45825315,editorial@edicioneselescriba.com.ar,www.edicioneselescriba.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Hilo De Ariadna Srl,Cabello 3791,1425.0,,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Mundo Magico De Las Letras,Av. Elcano 3316,1426.0,43818383,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Suri Porfiado Ediciones,Av. CÃ³rdoba 2206,,1540277215,elsuriporfiado@gmail.com,elsuriporfiado.blogspot.com.ar/
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Zahir Editora,Niceto Vega 4616,,47767957,elzahirediciones@gmail.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Elektra Comics,Defensa 247,1065.0,1544717474,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Elemento,Altolaguirre 2275,,45218262,nos4@infovia.com.ar,www.edicioneselemento.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Entelequia, Libreria",Uruguay 341,1015.0,43712007,,
