Código_Jurisdicción,Descripción_Jurisdicción,Código_Subjurisdicción,Descripción_Subjurisdicción,Código_Entidad,Descripción_Entidad,Código_Programa,Descripción_Programa,Código_Subprograma,Descripción_Subprograma,Codígo_Inciso,Descripción_Inciso,Código_Principal,Descripción_Principal,Crédito_2021
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,1,Gastos en Personal,5,Asistencia Social al Personal,56542598
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,1,Gastos en Personal,7,Gabinete de autoridades superiores,4023107
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",520000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,2,Textiles y Vestuario,100000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",3372500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,4,Productos de Cuero y Caucho,96000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",8980000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,2467500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,7,Productos Metálicos,2824000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,2,Bienes de Consumo,9,Otros Bienes de Consumo,6640000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,1,Servicios Básicos,14352000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,2,Alquileres y Derechos,10620000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",62934200
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,10302000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,5,Servicios Comerciales y Financieros,5370000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,7,Pasajes y Viáticos,9100000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",850000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,3,Servicios No Personales,9,Otros Servicios,3001800
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,4,Bienes de Uso,3,Maquinaria y Equipo,7473000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,26,Protección de los Derechos del Interno Penitenciario,0,Protección de los Derechos del Interno Penitenciario,4,Bienes de Uso,8,Activos Intangibles,12500000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,27,Monitoreo e Implementación del Nuevo Código Procesal Penal de la Nación,0,Monitoreo e Implementación del Nuevo Código Procesal Penal de la Nación,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,45562500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,31,Control Parlamentario de Seguimiento de Trámite Legislativo,0,Control Parlamentario de Seguimiento de Trámite Legislativo,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,12210750
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,32,Control Parlamentario de los Fondos de la Seguridad Social,0,Control Parlamentario de los Fondos de la Seguridad Social,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,36895500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,33,Promoción y Seguimiento de la Comunicación Audiovisual,0,Promoción y Seguimiento de la Comunicación Audiovisual,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,14580000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,1,Gastos en Personal,1,Personal Permanente,210045529
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,1,Gastos en Personal,5,Asistencia Social al Personal,1339000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",678000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,2,Textiles y Vestuario,87500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",744120
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",265600
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,63780
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,7,Productos Metálicos,40000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,2,Bienes de Consumo,9,Otros Bienes de Consumo,2131000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,1,Servicios Básicos,3421950
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,2,Alquileres y Derechos,4469450
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",8863400
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,3938458
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,5,Servicios Comerciales y Financieros,3273000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,6,Publicidad y Propaganda,1000000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,7,Pasajes y Viáticos,1164471
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",283800
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,3,Servicios No Personales,9,Otros Servicios,5845000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,4,Bienes de Uso,3,Maquinaria y Equipo,5544000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,1500000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,36,Defensa del Público de Servicios de Comunicación Audiovisual,0,Defensa del Público de Servicios de Comunicación Audiovisual,5,Transferencias,6,Transferencias a Universidades Nacionales,1000000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,40,"Seguimiento y Control del Ministerio Público de la Nación (Ley N° 24.946,27.148 y 27.149)",0,"Seguimiento y Control del Ministerio Público de la Nación (Ley N° 24.946,27.148 y 27.149)",3,Servicios No Personales,4,Servicios Técnicos y Profesionales,11993465
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,41,"Control Parlamentario de los Derechos de las Niñas, Niños y Adolescentes (NNA)",0,"Control Parlamentario de los Derechos de las Niñas, Niños y Adolescentes (NNA)",3,Servicios No Personales,4,Servicios Técnicos y Profesionales,24000000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,1,Gastos en Personal,1,Personal Permanente,44100000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",238000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",2842700
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,2,Bienes de Consumo,9,Otros Bienes de Consumo,2514300
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,1,Servicios Básicos,214000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,2,Alquileres y Derechos,2086500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",2642800
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,23290500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,5,Servicios Comerciales y Financieros,3841300
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,6,Publicidad y Propaganda,21400
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,7,Pasajes y Viáticos,4601000
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,3,Servicios No Personales,9,Otros Servicios,802500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,4,Bienes de Uso,3,Maquinaria y Equipo,231100
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,4,Bienes de Uso,5,"Libros, Revistas y Otros Elementos Coleccionables",5400
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,42,Apoyo al Congreso Nacional en Materia Fiscal,0,Apoyo al Congreso Nacional en Materia Fiscal,4,Bienes de Uso,8,Activos Intangibles,283500
1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,43,"Sistema Nacional de Prevención de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",0,"Sistema Nacional de Prevención de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",1,Gastos en Personal,1,Personal Permanente,170630148
